Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
gerAA; ygaJ	iolU; ytnA; rodA; acoC; topB; yoqX; dppE	2	7	0	269	NA	-0.0125520275769904	-0.138356236072341
	degV; hisJ; ykvI; pstA; yodC; yngC; pelB; rhiG; yvdR	0	9	0	269	NA	0.0453385687691593	-1
yvkA; rghR; comS	ywjA; yclH; spsD; ythP; ytzA; buk; rapG; yqaM; yomE; yvpB; cspB; ytvI; nadA; yraI; ywdE; lutC; pgm	3	17	0	269	NA	0.00462293392378911	0.103169501140454
licA; yhdA; yqhY	yesZ; ywcB; yokG; ykjA; thiS; rpmGA; ywlF; bsdD; bhlA; yosX; bacF; yvlD; rpmI; ywrJ; asnH; ykzO; bacA; ybbA	3	18	0	269	NA	-0.0117993169279022	0.0444925391060526
ykzB; yokF	bstD; rbsD; nasE; acdA; yitS; yqeI; yknZ; pyrK; fliJ; kduD; araN; yycE; yesZ; yvdC; ycgA; ndhF; trpA; yjbB; putB; yflA	2	20	0	269	NA	0.00173046233556856	-0.0443262822306423
yisR	cotP; yqeY; drm; sspN; yjlB; cysC; yxiG; rok; degV; ywpE; mreC; ansA; ywbH; safA	1	14	0	269	NA	0.010450891417522	0.0339222544434731
hfq; atpG; ymxH	yvcB; yrkR; iolF; ppsD; ywzE; yraM; ytnA; ydeO; xynC	3	9	0	269	NA	0.0491416221117457	-0.0209063917933448
yhdW; fliH; yrvC	yokG; tuaA/1; yodP; fusA; ywhA; yefB; yosA; sspN; yqdA; yydF; xkdP; xpf; menC; hisG; yodT; ysfE	3	16	0	269	NA	-0.0278478031000616	-0.0441231475917785
spoIIQ; yxeH; ydzW/4	thiW; spoIIGA	3	2	0	269	NA	-0.266206712528629	-0.164378667850559
cotW; odhA	fbaA; yflN; yazB; iolG; yvgT; yhcZ; maeA; ydbK; gabR; sufA; thiM; pgi; cotB	2	13	0	269	NA	0.112403594817461	-0.0977604552866762
vmlR	ywzE; ypdQ; snaB; ycdG; clpP; fatR; opuBA; ywkD; pksF; araQ; mhqE; paiA; acpA; slrA; yuiC; fliL; ydcG; yhfM; bcaP	1	19	0	269	NA	0.0163023674959548	-0.0875508986588701
	glnP; csaA; yxiT; fatR; ywaF; yrzE; rplQ; cspC; tuaB; yoaW; ylbF; ywjA; ydiP; bacD; bmrR; albF; gerPF; tuaC; epsK; fliE; ptpZ	0	21	0	269	NA	-0.00775346953540986	-1
argS	iolG; spoIIIAF; cotJC; pdaC; yjbQ; yisX; hbs; yisQ; yomE; ganP; ycnB; nsrR; ycnI; rpoY; ydaJ; tasA; gntP; yqgT; nhaK; ytxG; yydG; yxnA; yeeG	1	23	0	269	NA	0.0200270764232129	0.112256619030417
	ganP; yraA; pdhA; ypdQ; iolT; yorV; guaB; fruR; ytpQ; sndB; ypzG; ycnC; purC; yoaD	0	14	0	269	NA	0.0640314166475114	-1
spoIVFB	patA; spoIIT; recG; uvrA; ykzM; yhcG; ypsC; ydfM; bhlA; pksI; recR; ykvO; pbpG; yybS; thiO	1	15	0	269	NA	0.0389271279388718	-0.0548145766077448
ynzF	hisZ; yorN; tyrS; ycgB; ydaN; lytF; dapG; mrpG; amiE; yflN; pucI; feuA; ydzW/5; yfiV; yqgQ; resA; ypzJ; ppsE	1	18	0	269	NA	0.0536661557543443	-0.141981462103726
yxeE; ytlD; era	yqjD; yvdJ; yonK; mutT; yabP	3	5	0	269	NA	0.00843831282704807	0.0208543588707915
yxjM	tlpC; yvyC; sdpA; ykzP; yetI; yjcZ; tcyP; yisQ; tuaC; accA; trpC; gerKA; yitY; cdaA; yoqN; cheB; ydzJ; ycsI; udk; ganS	1	20	0	269	NA	0.0149892536391018	0.171607651581802
yneT; mntB; yosU	ygzB; spoIIAA; guaA; ycsI; cinA; yydD; yonC; yxiT/1; yneB; ylaE; yrdC; yabG; epsL; ydaE; radA; scoB; yqbS; ywbE; purC; ywlA	3	20	0	269	NA	0.0046100828855316	-0.00453451596227445
	pksB; accC; yugO; yfmT; ylxS	0	5	0	269	NA	-0.0306801439049023	-1
thiX; yugP	yebD; queD; accD; ywgA; fadG; yhcR; yitY	2	7	0	269	NA	-0.0278184758720168	-0.114067593386053
yqkB	queE; ytxH; yqkB; rpmGB; mhqR; ywzG; yoqR; ydeS; ylaA; xpaC; fecD; ykuP; yflJ; ybfQ; plsX; ydhE	1	16	0	269	NA	-0.0267222251280112	-0.148562439994835
yfmA; rhaM; yphF	yosS; ypzI; yfhI; braB; ybdG; licB; bcd; gabR; yfhE; ykrK; hit; ylqG; yxbC; ruvB; ypbG; bstC; cotSA; pbpF; dat; degV; yczN	3	21	0	269	NA	-0.0228295066631935	-0.0262970659066405
lytE; yvaV	yscB; yaaT; appB; opuCB; hisD; uvrC; infC; yerA; lysC	2	9	0	269	NA	0.0296005656480453	0.0416948475198201
dps; pucR	rnmV; yrzA; yfkM	2	3	0	269	NA	-0.161957168006864	-0.0465946772772464
	yjzF; ydbD; topB; ytfP; ydjH; ftsE; queC; yloA; adaB; ydzW/4; fabD; gmuA; rplE; lutC; glpX; lctP; yxiE; xkdW; walK; catE	0	20	0	269	NA	0.19718780872029	-1
	sspK; pbpF; pstA; ywjB; ypzD; coaA; yvzE	0	7	0	269	NA	-0.0343059930088705	-1
	yerA; ykzD; ykwD; ybfK; thiE; rmgR; pyrK; yjzJ; rnmV; ykzU; yciC; yrpB; ykuJ; ycsN; yfmG	0	15	0	269	NA	-0.0186597412754971	-1
ymcA	yvbG; xkdP; phrG; yxbA	1	4	0	269	NA	-0.063328416269067	0.213230471150428
yrhD; yisX; lutB	sunI; yvbI; feuC; yomD; ydaP; yxlG; yosP; yefC; yqgL; pyrH; dltA; ydhH; yobU; ybfP; rsiV; ypuC/2	3	16	0	269	NA	0.141639432858204	0.136114143264469
ytkC; flhP	ynzD; yqfC; priA; sodF; kdgR	2	5	0	269	NA	-0.129909747024619	-0.122415882725262
ywjA; hemL; yomY	dltD; dltC; murE; spmA	3	4	0	269	NA	0.105491180345702	0.13308268985949
yolJ; pstBA	ykfA; tlpC; metE; rsbW; ndhF; yuiG; yngL; yuxN; hemAT; tlpA; sndC; ytzJ; glpF; mtnD; sspC	2	15	0	269	NA	0.027031946322012	-0.00786695201181934
wprA	yojK; bsdC; xkdT; pdhC; ykvT; ssuA; ywfO; yclG; yrkJ; nupN; pucK	1	11	0	269	NA	0.0292879558662184	0.0213266497569528
yrkP; oppF; yebE	yobN; yviE; yuzH; yfiC; ruvB; ypmT; yoyG; ywdI; ydzW/6; yddK; katX; ykzM; yydK; yjiA; ytzB; cspR; ywhC; yhdY; nasC; gerR; ypjC; tcyM	3	22	0	269	NA	0.0218377406455362	0.0517863052836537
ynzB; yoaP; mrpF	yetI; ydhU/1; gerAC; spoIIB; iolD; penP; yosH; lplA; yisY; proH; queC; yrzI; pbpC; radC; gerPD; ylaL; thiW; yfjC; epsH; ydfM; azlC; cotY	3	22	0	269	NA	-0.0182301931820924	-0.0109294422032953
yqaP; yonS	ydbS; ydaG; defA; yezD; yvzA; yvgJ; yloI; yotG; csbD; yuiD; yxaH; yydK; bsdA	2	13	0	269	NA	0.0994181385019894	0.172418404360665
katE; sdpA	yjcZ; yloI	2	2	0	269	NA	-0.527747163077844	-0.0955041340967686
	fhuG; conG; rhaR; yrdQ; yqhO; nos; yqkD; yvbV; gpsB; ykzB; bshC; asnH; yfmA; narK; snaB; pyrD; rbsB; yukE; tagF	0	19	0	269	NA	-0.00371954433445076	-1
cotP	ypuD; gerPF; rocR; atpC; yvlA; ycnJ; yvdD; fpbP; mntR; ylbQ; yneN; yukC; tgl; proS; ybbA; fliD	1	16	0	269	NA	0.0358634597041206	-0.171100893350766
glmM	sspH; plsY; trmK; yonD; spsC; yotC; yrzF; yisR; carB; yacP; oppB; yorH; cheY; rnjB; dgcK; cadA; yppD; cotSA; csaA; senS; addB	1	21	0	269	NA	-0.00511205081778846	0.0702520278451062
yrrI	rpoA; rny; yoyC; ybcH; yugK; yflG	1	6	0	269	NA	0.263792944092451	-0.347303079263629
yxiT; crh; ganP	ispE; bkdR; ydhU/1; yxbD; yhaI; lipL; ecsB; nhaX; yrkP; snaB; lytT; nin; yqgV; yoaO; yhfO; narI; yheA; yrrS	3	18	0	269	NA	0.0244395641147643	0.0486623800943093
vmlR; yhfK	nrdEB; thiU; phrF; yqiC; ilvC; nupP; epr; xkdP; yqbC; tuaE; kduD; yycB; yozN	2	13	0	269	NA	0.0736155474218437	-0.0874464531204045
yyaL	cotS; ppaC; ywaA; ynbA; yusZ; yfiS; cwlA; serA; ykvT; yqgW; yyzJ; pucE; yacP; yozV; sbcE; yknZ; yheC; yvfU; flhO; lytT; yerB	1	21	0	269	NA	0.000602862906249485	-0.0239972118694676
	prsA; tcyJ; ybdO; ymxH; ppsB; fhuC; yxeN; liaG; ydhK; maa; padR; recO; ymzA; yneP; purQ; ebrA; ypsA; yozU; hemH; fadG; yomP; recD2	0	22	0	269	NA	0.0543795989479466	-1
qoxA; yorN	yonC; yuzJ; gbsR; guaA; rpe; yuiA; glpQ; yugF; bacE; ggaA	2	10	0	269	NA	0.0144028728940964	0.163531266372415
tlpC; bstE	yobI; cwlK; lytD; yirB; ypbS; disA; thiL; yrbC; cheD; pbuX; yycR; thiV; yxzL; resC; ydfJ; nasD	2	16	0	269	NA	0.0662413901384248	0.149499581754292
yneJ	yitA; ytlR; yjbO; spoVR; yrzF; apt; ptsA; yrpB; appF; yqgN; csbA	1	11	0	269	NA	-0.0450576195488009	0.0635321222514705
	sasA; fliK; yteS; yxeG; pyrD; yonK	0	6	0	269	NA	0.0343746515303505	-1
yxiO	yoyH; nupG; yonJ; yhaI; ymfK/2; ribC; dhbE; alaR; yezA; lutC; yusT; ftsL; hemC; yjbI; sboX; yncB	1	16	0	269	NA	0.13043833652636	-0.114989306793048
prmC; albG	spsK; yjbQ; bacE; yttB; levB; ydcS; ftsX; ydjP; yizB; gdh; wprA; yqzM; bacD; pdhA; yezA; yvcD; yopI; yhfW; ppaC; yhcX	2	20	0	269	NA	-0.0242320998197355	0.0103405654593319
yuaI; glxB; yubC	rpmJ; sucD; xkdR; oatA; nfrA; lysC; yybA; gerBB; mbl; mdxG; ydcS; yraI; kinD; yknW	3	14	0	269	NA	-0.00664783855592763	-0.0631682060673421
	ywjE; flgD; gerBB; stoA; ytpA; ykvQ; dctB; mreBH; yxdL; epsH	0	10	0	269	NA	0.00531419050663929	-1
ywjB	ykoH; yhfS; ydcQ; yojI; fabL	1	5	0	269	NA	0.200747039173922	0.192144150860272
yqeH	yhdL; yxnB; yorL	1	3	0	269	NA	-0.238732312131783	0.012807246235756
ydzW/7; ygaJ	coaX; ytmB; degS; yfmM; ydzW/1; yodN; thrS; speD; ypfB; ydbC; araE; panB; yhdA; yjgA; ahpF; ytvB; yflH; pdxK; yopC; yezF	2	20	0	269	NA	0.0294844871301576	-0.0196169995981157
ycdA; sndB	qdoI; yhdX; ytkP; xkdV; yqhY	2	5	0	269	NA	-0.066311786533042	0.0891248992588344
	lrpC; yuzJ; rsbW	0	3	0	269	NA	-0.0218538718355184	-1
trmD	ileS; bioB; yopQ; yoqP; yrzA; thiW; yrkI; rplI; yyaC; ykzT; yorK; hxlA; veg; yotJ	1	14	0	269	NA	0.00313352167232769	0.0571524847772483
	lrpA; addA; rpsD; mhqR; satA; opuCB; fecD; glxA; gcaD; rtp; gabT; blyA; cspD; ybzH; ymzB; pta; disA	0	17	0	269	NA	0.120412405895885	-1
ycgF; yjhA	yhaM; ydfD; rbsR; ponA; asnH	2	5	0	269	NA	-0.0220873680991607	0.0281058990433697
yrbD	yqkB; comFB; cotJA; yxdK; ywnF; adeR	1	6	0	269	NA	-0.0427795531388353	-0.0408020679634468
pyrK; ydhE	speA; yycA; yolA; ssbB; xre; menH; yfmK; citT; opuBC	2	9	0	269	NA	0.0581745370243872	0.023770551697882
cysE; yqeW	ynaD; ytoA; dapA; cotR; yxkF; thiU; ypzE; ydzQ; ykwD; tuaE	2	10	0	269	NA	0.0144465324910361	0.021878494227358
yokI	zur; ydiS; spoIID; yhfW; cadA; ytkC; tsaE; pftA; feuC; ypbG; kduI; alaT; ydiO; lnrN; tagT; comX; yesV; yfnI; ycbH	1	19	0	269	NA	0.0269953529483158	0.0670704476285534
bslA	ytlP; yugI; ynzB; yrrI; opuAB; yqgO; gmuE; yxlG	1	8	0	269	NA	0.0113605525298894	-0.101046655979538
ycsD; penP; spoVAA	ftsH; khtS; ygaE; cheD; yvzH; ytxK; ypjD; spoVID	3	8	0	269	NA	0.051876093999905	-0.0298580161077196
kinB; rex; mrpA	wprA; ypnP; remA; pksC; metE; yqhO	3	6	0	269	NA	-0.0423408446423634	0.0268952645992725
	ypjD; narJ; hit; yosA; gapB; rpsT; yczJ; ppsC; ylxS	0	9	0	269	NA	-0.0239579929243638	-1
yokE; fliI	cwlJ; gmuG; wprA; yteT; yqeK; yyaM; yodS; yncB; ylyB; ytzC; kdgR; khtS; ywoD; aldX; narJ; bceA; yloB; yitR; yhjO; gmuB; yojM; glyQ; ydzW/2	2	23	0	269	NA	0.0153088603399272	0.0054203168580307
ggaB; aprX	yoqO; rpsH; yloS; cwlT; menA	2	5	0	269	NA	-0.0497631923679131	0.00526911485834657
ybfF; ynzK	ywlE; rpsM	2	2	0	269	NA	0.415473621166388	0.428794211817427
ydfQ; yyzL; yddI	rph; lplA; yvrHb; ytnP; yhcV; med; dapG	3	7	0	269	NA	-0.0453457470129936	-0.0394292703254661
pepT; yesN	malS; yqeH	2	2	0	269	NA	-0.532215284529215	-0.0136038589239706
ydzW/6	yfkR; yuzE; yybN; yosV; yqaP; aprX; sigO; yndG; yloN; yknW; pabA; yitY; yceG; nagB; ytmP; yxeE; psdS; kdgA; prs	1	19	0	269	NA	0.0603155532654984	0.135863137513089
ktrC; yngF	gabP; ybeC; ykjA; yloM; thyB; yqbK; epsN; ywbD; ylbF; yitG; slp; fliS; ribT; ddl; nagR	2	15	0	269	NA	0.0117609007707607	-0.0204710505984602
	yneT; ydbB; fadA; yydH; trpF; ydbC; spsK; gerD; yitP; ansR; ydgH; yvaG; flhF; hypO	0	14	0	269	NA	-0.0512429736384974	-1
yhcD; bglP; rapE	rpmD; yybS; flgC; htrA; skfC; yoqJ; ykpA; serC	3	8	0	269	NA	0.0377587651714031	-0.0611047952757248
sapB	yurI; bmrU; ilvD; frlM; maeA; guaA; ywnG; oppD; ispH; tufA; spoIIIJ; yhcD; sspP; ycdB; rocC; yloV	1	16	0	269	NA	0.000135298390134744	-0.0292600357658621
yozL; rhaB	yfhI; pgsA; ydeH; yloC; yflJ; xpt; cotSA; skfA; yotC	2	9	0	269	NA	-0.0813532728872332	-0.0284272160965301
araL; fecD	yhdV; sspP; yabR; glcU; walJ; yfjP; epsA; yhfM; sspL; yjzH; sigY; cotP; yueC; yrvJ; yojK; cwlD; yqjE; motP; levR; ywjH; epsC	2	21	0	269	NA	-0.0167890912211253	-0.0119610609274521
acpS; ycgS; ycgK	ydhU/2; resC; acpS; cotD; ylaL; ytcD; yvbG; yacP	3	8	0	269	NA	-0.0267222251280112	-0.148562439994835
	yotM; ywlG; tatAY; ytfI; yheE; mhqR	0	6	0	269	NA	0.0479164963531272	-1
	nifZ; yxeQ; yfhE; yxzE; yobW; yqjQ; tsaC; abbA; liaI; nadA; ytcI; csbC; htrB; ogt; oppB; yneQ	0	16	0	269	NA	-0.0144770899773364	-1
	ypjA; znuC; ydgG; map; usd; csbB; tnrA; ytcB; rnjA; yydK; ruvA; fatR; ynfE; cotI; yugO; ywjC; flgL; spmB; yonR; ftsW; ykoA; minJ	0	22	0	269	NA	-0.0116627607430141	-1
	ycnJ; ywqG; clpX; ytzH; yobD; ribU; bcaP; mhqE; yfnD; lytG; ykuT; proA; yqjE; bsdB; yopH; yonG; mdxF; yhaZ; recG	0	19	0	269	NA	0.0199222444626971	-1
yqxI; yrkC; yrhE	copZ; fabF; yesM; uvrB; fosB; udk; yyzI; sacP; ysnB; ydiO; bdbD; xkdK	3	12	0	269	NA	0.112945683782851	-0.0447486332522858
yjbO	resE; moaD; ygaJ; yfjR; pxpA; sr1; yvrHb; ydzW/1; ywbO; dctS; gerPD	1	11	0	269	NA	0.0341145961482847	0.225144507552373
ppsC	glpD; yhdR; yhaI; cydD; sdaAA; ispG; sepF; splB; ybaS; yacC	1	10	0	269	NA	0.0631509323699142	-0.0887403299427621
crh	icd; ahrC; yybA; ytmB; yneP; dctB; atpE; yojE; yunC; trmU; tyrA; ydeP; yxjN; galE	1	14	0	269	NA	0.240461596409608	0.215794623125937
	yosD; yokF; yosC; dnaK; qoxA; nfo; yqgU; yflS; yonV; fliD; ribT; ylbQ; yteU; yomR; spoIIIAH; ybfP; capC; ycgG; ykzN	0	19	0	269	NA	0.0150002061265942	-1
yvdJ; ygxA	citS; yydG; ansB; alr; yrkQ; yitO; yjkA; srfAA; cotT; xkdK; cotH; yvmC; yktC	2	13	0	269	NA	-0.0509620708045203	0.025297641844733
yhbB	xpt; yutD; uvrA; ytjP; pbuG; yvzC; yoqN; papA; ykvT; yraI; mrpD; polY1; ypuD; ybaE; rpmGB; yoqL; fabG; ntdC; recQ; uppS; comP	1	21	0	269	NA	0.121376120803136	-0.278213570591965
ylaN	ytkK; spsE; ydeS; ytvI; ytrI; yozC; pucD; yqcG; yocM; yqzD; yobB; yceE; sleB; ywkB; dhbF; yhdT; yndK; yrrI; ypuD; ldcB; bkdB; yocA	1	22	0	269	NA	-0.0120953460073319	0.0213044665884756
	ascR; tuaB; ydzP; yrzN; panB; yknX; ycgS; yodB; yefB; ynaF; bmrC; nasD; ythQ; yydB; fabHB; yocB; rplA	0	17	0	269	NA	0.0176302550826347	-1
yjbE; lrpB; mrfB	ytzB; phrK; hom; queD; yxaK; degU; ylaB; racA; yrrS; aprE; argH; yshB; ycgE; melA	3	14	0	269	NA	0.0208243795548093	-0.0462413618656802
ywpB; nagZ; yhcW	yhcZ; psdS; ynzB; galT; putB; rpmGB; yxjJ; yvdS; yrrD; spoIIR; sirB; yjkB; yebG; thiM; msrA; yrzI; yqjT	3	17	0	269	NA	0.0200596472626611	-0.0410573257670648
	ydbM; yhaX; opuAB; hypR; yraI; yqjF; liaH; yodT; rpmD; tepA; rsbW; trpS; spo0E; gerW	0	14	0	269	NA	0.00897239810484005	-1
phoH; spoIIR; lytS	ydeE; yjcD; ykvA; rhaA; appA/1; coaX; ndk; mrnC; nrdI; hit; dapA; rbsA; mlpA; yxkA; kdgT; mfd; yvyC	3	17	0	269	NA	0.0388863238795721	0.0170916794181409
acuC; ysfE; ydzH	ybaC; yozW; yfmL; parA; ykuS; bglA; yceF; grpE; yvjA; licB; yxeC; ywbD; ykuR; yrpB; ycdC	3	15	0	269	NA	0.128159846503173	-0.0877160109801241
	kapD; yomD; immR; yokU; araN; yodT; yxaD; pucB; yyzN	0	9	0	269	NA	-0.00862016216970155	-1
tagO	ytmP; sufU; arsC; cwlT; sdpA; qcrB; manA; yttA; spsF; dat	1	10	0	269	NA	-0.0222374740286191	-0.0108783112997797
	rlmCD; yrdQ; ycnJ; yokF; yjmB; xtrA; pelB; yxbD; yerO; rpoA; yodM; yueF	0	12	0	269	NA	0.102133411594386	-1
	rbgA; yvbJ; yvdC; yozC; ydcG; ydaP	0	6	0	269	NA	0.281837532468464	-1
bpsB; yqfW	pksC; ylbD; yhcI; ileS; phrG; lysS; ansR; ponA; yqfU; sigL	2	10	0	269	NA	-0.0176275566936751	-0.1135595384296
yjbH; parA	ydgB; spoVFB; yueE; ydzE; ywcE; gmuC; infA; des; buk; ybzI; yvdF; yesX; xkdS; cueR	2	14	0	269	NA	-0.00083297343507125	0.0106465119097084
yutK; atpF	yclJ; carB; atpB; ytaP; yocM	2	5	0	269	NA	-0.0629573755037228	0.0649100779296776
yidC2	lipA; yjzJ; yobT; ykvT; hom; spoVB; liaR; sboX; yrrD; yknV; yhbJ; hutH; ymdB; psdR; ytlR; yqeF; rplP; ssuD	1	18	0	269	NA	-0.0179618905064582	0.0852417657794777
brnQ; xkdE; ycgS	sigKC; yrrT; ydzO; ispD; hxlB; yndJ; yyaN; ykpB; yqaG; ssbB; yndK; yndG; rplL; yclK; yhjG; yjqA; albB; ykgA; malL; yaaH; ylaH; yfjM	3	22	0	269	NA	0.066723451448058	0.186144303383622
yvaM	cgeA; licC; rnz; yhzF; yrhJ; yceB; pyrB; yvaM	1	8	0	269	NA	-0.0267222251280112	-0.148562439994835
cdsA	pksC; folE2; yddQ; besA; oxdD; lplJ; yhzF; nasB; yjaV; ysnA; atpG; pdaB; epsN	1	13	0	269	NA	-0.00425353811034181	-0.016615778627341
dhbC	yfhH; fliK; yxkI; sspK; yodC; malS	1	6	0	269	NA	-0.0222942128606396	0.0869559574733168
ymaD	lytB; mtnB; yqjE	1	3	0	269	NA	0.0387950966216363	0.0149152648893044
iolI	ypzG; ywfM; ctaE; vpr; yuzF; yxxD; yufK; glnH; panB; yddJ; yomJ; yqaC; pksM; comFC; katA; bacF; glnQ; adhR; nupG; conD	1	20	0	269	NA	0.00542343233344451	0.074704757058441
	serA; sipS; cinA; brnQ; rbgA; murE; yxiH; copZ; yjnA; antE; adhR; bsdB; scoC	0	13	0	269	NA	0.0618227733095036	-1
putP; ydzV; yqfD	ebrB; bacF; yxiT; ynzF; yydB; tagA; cshB; yodP; yqjQ; sigKC; yabD	3	11	0	269	NA	-0.0326277351147227	-0.0183052945676266
pghZ	mtnX; trmR; mtnD	1	3	0	269	NA	0.185581478436929	0.0745200753614293
comN	tsf; tatAC; yqcB	1	3	0	269	NA	-0.157696489979151	0.258308804025928
yuxN; resB	ytzK; yrrL; ymxH; yhjC; yfjL; bglA	2	6	0	269	NA	-0.108435424131671	0.0604226698946422
	comEB; ykwC; yocA; yojO	0	4	0	269	NA	0.0319564644012466	-1
	yrhH; ykoG; yceJ; rsiV; yczM; bacE; immR	0	7	0	269	NA	0.0231900635139841	-1
iolR	yfmM; yfjR; ywoD; mntA; pta; yxzJ; med; yusF; yqgS; paiB; ydeF; cssS; sspO; opuAB; levE; yphF; yosK; yabT; ykkB; ylqD	1	20	0	269	NA	-0.00135456608045149	0.0787614270413285
ycbF; ydhI; yxdL	ycgK; bglS; ysfE; yxiE; yshE; ptkA	3	6	0	269	NA	0.0851345850312274	0.184557474939472
yveG; maa	yoyD; cotF; yybL	2	3	0	269	NA	-0.0678624194059621	-0.0908933991434754
acpS; sspM	ybfB; dgcP; yunC; ccpB; yqfB; pepT; yetO; yokJ; pbuE; yqhH; rex; mntC; fliE; ylqG; nusB; moaE; yjzF; ykoP	2	18	0	269	NA	0.0180581653493234	-0.0189405297153653
cotH; lipB; yhdN	yhdV; yteV; glgD; gerAB; yfnF; yclJ; aag; yjbQ; yqjP; snaA; yhfM; ydaM; sirB; rghR; glnL; mrpF; yorZ; dacF; ywmC	3	19	0	269	NA	0.00111622240432066	-0.0105186669227347
czrA	ctaG; sunT; flhA; yitE; ytpI; iolS; ylxX; yokJ	1	8	0	269	NA	0.0182939020316659	0.0822574832512168
	yobD; immA; murQ; yxaH	0	4	0	269	NA	0.220824101219445	-1
yhdH; kbaA; yomU	ytxH; fliD; yusG; phrK; yurJ; yvfG; yqfQ; yrkF; uvrB; ydgH; yxlE	3	11	0	269	NA	-0.0529821146082538	-0.000536101078187216
yvaE	yqfB; panC; yodR; yraD	1	4	0	269	NA	-0.0909301542626929	-0.188487890227614
	resA; yyaO; mraY; cotW; yjbL; rapE; araQ; ykzT; yxjH; tuaD; ytzH; spoVFB; folK; ygaF; yfmS	0	15	0	269	NA	-0.041136222185382	-1
	motI; dppB; yvgJ; yhxD; gntP; murD; bofA; ymdB; rocA; ypbF; pbpX; yqgN; acpA; conG; hfq; yneJ; xre; yoaF; spsJ; sscA; gerPA; bpsB	0	22	0	269	NA	-0.0232348765330088	-1
ytnA; mmgA; ykuK	gcvH; ywzE; ymfH; pspA; yjcP; yobR; yorS; tasA; yvoE; tsf; yoaH; yorZ; ribD; ywhL; yczN; rpmC; ycbO; yrkA	3	18	0	269	NA	0.0873324620299231	-0.0414056974552868
spoVIF; yqiG; ykvN	yvaK; yhjR; pucG; yqkD; spsF; yjmB; rnhC; yesV; yoaK; valS; ydfQ; ykvP	3	12	0	269	NA	0.0421822602971883	0.0384982036160173
ykuE; yqbE; ykpC	cwlA; yhdB; yhcD; yhjO; yclJ; kinA; yceF; yusW; yozU; aroH; yesZ; pfeT	3	12	0	269	NA	0.00073549260861668	0.00843645701884677
	nprE; yhjQ; aseR; yezF; gutR; glyA; mcpA; yozG; yugI; yhdF; flhF; tlpA; yomV; yokU; sbcE; hbs; ytaB; ypzH	0	18	0	269	NA	-0.00986828714693457	-1
	yqaF; natA; yesX; nrdE; purS; yqaH; gerBC	0	7	0	269	NA	-0.0511336399645251	-1
xpf; yyzI	rbsA; yozV; ywmD; ybaK; yqaT; epsI; yloM; fliF; yorG; pucE; yugS; acpK; ywgB; spoVAD; yddQ; comA; yunG; rhiL	2	18	0	269	NA	0.0263075517558443	0.0571335510921602
yngE	yfmI; sufD; acuC; glpX; ftsW; fecC; nicK; tagG; ccpB; ywsA; ydbJ; treP; ypoC	1	13	0	269	NA	0.152833816165394	-0.363923425201022
efp	cotY; ysmB; ftsL; yycR	1	4	0	269	NA	-0.0204864012821828	-0.126729901912891
alsS; yomS	rhaA; safA; ylmB; deoD; ybfH; yheF; slrR; ybdZ; yjaV; tsf; thyA; gltA; yocR	2	13	0	269	NA	-0.0137424669638095	0.00220248376632296
yitH; flhF; ohrR	yqgA; tuaA/1	3	2	0	269	NA	-0.157434491219536	0.253684075125333
spoVG	patB; yqbP; ypzD; yqcB; yhfK; gerM; yvrC; yezG; flgK; glpT; yhcX; qdoR; htpG; secE; ysfB; yxaB; yqeL; rnc; yddN	1	19	0	269	NA	0.0968016323807205	-0.234942739969817
dctR; tsaD; ynaI	flhO; yoaK; spsG; ykzS; racE; yitF; ywaD	3	7	0	269	NA	0.0102779486230963	0.0719277305578338
ylyA	trpB; comN; thiG; gerD; yxjF; yuxO; yybI; gmuR; motA; yhdT; ylbF; rex; comGA; ylaM; czcD; gcvT; ykkB; ywrO; pbpI; yozY; tcyJ; ilvH; desR	1	23	0	269	NA	0.019798039874479	-0.00723360244938502
sndB; cheW	rapH; rho; yxeH; obg; kinC; purH; mcsA; ysxE; spoIISB; opcR; yjaV; yqxK; yrdD; trpF; yddK; yhdR; spoVAD; nupN; yccF; ytsJ	2	20	0	269	NA	-0.00383842881385211	0.133355881008417
yjgD; pdhA; yhdY	dnaE; brxA; nos; codV; infA; parB; gidA	3	7	0	269	NA	0.471932738206819	0.14691896841361
yoeA; yjcH; ykrA	yrrL; yusD; hmoB; pstA; bstE; yqbB; yrzE; ymfK/2	3	8	0	269	NA	-9.83530519480735e-05	0.0746479228539928
ypgQ; rhiL; purN	blyA; racE; ilvC; sprB; yncM; sufS; yvgJ; maeA; mgsA; yqbE; aag; rhaEW; yhzC; ykvR; ilvH	3	15	0	269	NA	-0.00703076360301133	-0.000247533043234264
degV; yojM; mdtP	thiE; ptsA; ylaD; ydjM; ytdA; fliS; yugF; pyrC; adhR; menD; yycP; yvlA; yvrO; bacG; yngK	3	15	0	269	NA	-0.034397958048689	-0.0167652295223479
	murC; racE; trmD; yqbG; guaA; rhaR; ytkA; ydzW/4; hypR; ytzJ; tpi; ydeQ; yoqG; yusN; yjmD; yitV; yktC	0	17	0	269	NA	-0.00201608332843942	-1
yqcE	yybG; narH; yoqD; glpT; ysdC; lytS; yyzH; dck; ydhU/2; yhdB; yqcF; yvbK; yorY; ydhB; spoIIT; xkdK; rsoA	1	17	0	269	NA	0.0400480611666339	0.0266671009225214
